node1,node2
149,277
222,365
193,160
261,986
68,300
191,348
504,765
285,401
720,332
181,384
179,122
88,806
225,312
269,334
58,803
269,164
337,135
358,498
381,180
467,459
121,371
971,740
404,366
86,415
419,419
129,290
183,301
210,169
225,459
306,91
559,559
191,528
249,249
425,256
457,86
142,828
252,845
308,21
546,509
56,408
92,887
438,330
136,89
953,816
101,419
518,152
776,200
666,141
251,30
542,440
480,494
136,251
121,518
342,495
314,85
72,106
13,297
640,640
305,420
28,26
537,103
283,320
492,256
362,51
252,234
615,820
157,352
932,86
832,826
134,173
599,132
509,82
340,128
206,352
189,710
160,832
223,64
518,21
31,427
426,956
339,34
495,351
280,263
981,847
404,82
971,133
106,268
116,437
62,174
174,812
57,3
508,667
30,26
83,557
72,20
63,371
314,495
333,62
271,285
461,139
308,133
129,231
545,29
200,207
23,229
296,181
411,123
409,38
323,404
131,419
303,88
509,418
371,170
12,681
404,494
252,625
753,860
309,5
424,612
68,366
191,824
129,576
547,527
408,212
255,63
283,693
615,513
237,424
145,571
147,142
172,60
99,371
82,28
306,366
106,83
331,482
193,832
357,81
301,857
665,121
351,181
45,274
248,309
210,3
84,494
28,338
58,2
263,115
58,115
7,359
186,129
932,227
2,665
115,363
213,7
366,233
92,260
27,31
301,248
419,290
30,121
5,327
411,859
340,82
143,357
191,352
0,6
165,186
51,109
411,867
427,438
132,62
533,129
64,116
153,86
666,362
249,21
234,243
40,171
570,7
11,213
64,455
191,851
546,963
602,707
172,62
820,932
366,30
82,203
318,47
139,461
936,204
685,81
115,860
216,509
420,280
252,237
820,365
264,498
419,168
255,42
410,258
331,166
133,307
138,57
230,898
560,363
560,229
142,571
62,434
466,213
153,404
494,544
249,283
409,128
395,368
444,464
170,254
494,280
402,402
405,116
309,400
490,128
381,156
211,3
222,314
569,11
82,215
182,157
525,359
377,227
105,21
303,105
61,280
585,168
206,202
166,84
323,768
288,333
344,349
554,535
820,200
83,282
62,29
263,919
17,73
60,321
970,546
235,240
86,143
481,552
260,325
385,395
255,283
331,328
305,194
177,176
533,322
215,560
252,481
828,300
342,129
63,46
165,75
123,169
254,114
329,42
295,341
121,79
666,267
268,300
811,28
235,963
121,747
494,100
707,950
63,490
295,393
747,166
100,323
52,53
245,116
405,249
820,776
248,696
268,223
565,804
241,240
234,159
157,180
160,20
14,922
301,502
342,450
168,172
788,717
180,950
41,205
339,33
292,450
143,328
652,478
237,62
494,312
41,47
65,639
21,400
438,531
474,476
932,31
20,287
191,156
252,5
438,440
218,310
546,212
160,385
209,56
489,5
592,15
541,140
412,102
342,173
526,440
847,464
321,250
86,611
6,128
160,143
340,535
423,485
494,714
577,283
169,183
58,132
108,469
129,186
96,10
329,128
546,30
65,493
908,776
609,30
41,212
155,377
174,209
132,46
818,62
86,121
443,527
513,518
327,326
106,188
509,549
405,62
353,15
480,549
160,346
201,128
146,1
562,493
84,729
340,531
146,120
803,826
26,23
932,77
65,320
379,396
80,282
186,82
513,218
482,450
235,236
333,517
166,150
509,420
223,74
13,25
170,337
553,598
99,173
504,358
180,350
38,25
875,170
128,900
17,467
350,180
377,368
244,460
448,461
103,390
209,243
114,847
552,532
305,412
450,464
133,51
58,601
169,450
63,324
3,89
303,371
65,435
211,57
305,54
187,184
342,284
589,424
471,421
5,309
812,990
5,820
708,99
450,291
498,529
699,500
84,13
818,339
20,28
74,438
4,424
367,318
86,720
234,58
83,199
153,427
826,1001
820,231
82,58
121,17
74,20
406,407
96,337
160,207
195,517
252,233
570,264
45,640
498,411
210,283
532,532
776,918
377,316
283,58
181,160
61,707
56,865
83,23
23,115
5,284
46,45
421,765
377,381
255,424
896,142
405,489
128,116
303,367
222,106
438,23
662,323
62,554
58,252
151,34
914,165
498,459
377,468
295,947
169,438
46,256
95,203
495,405
914,170
494,58
152,518
908,200
2,193
388,379
303,845
151,121
148,401
506,699
5,690
160,471
96,285
246,247
147,249
438,249
316,231
137,412
82,820
11,11
129,129
367,80
12,44
681,682
815,859
417,114
234,158
208,63
35,168
128,932
7,358
261,75
363,422
16,170
234,242
329,283
166,426
951,957
81,478
138,921
376,179
2,54
366,109
254,283
126,285
94,320
440,178
460,440
155,150
218,226
290,405
504,699
452,7
419,329
184,68
102,3
303,129
211,153
82,184
531,497
96,96
17,253
434,431
11,90
282,139
919,113
588,36
165,116
485,417
376,160
206,231
191,64
917,200
669,615
93,883
96,234
142,756
201,133
381,377
16,105
377,918
40,753
559,142
97,640
5,306
101,124
84,107
86,44
254,367
160,270
393,533
615,954
4,425
114,531
59,990
102,192
493,820
840,65
223,365
103,232
13,304
377,397
107,113
273,140
141,266
121,474
533,498
321,384
674,12
141,525
170,62
820,28
408,516
443,114
107,427
457,401
142,80
295,368
171,172
408,625
69,747
822,593
615,714
474,282
121,280
316,160
342,797
29,26
260,336
87,249
370,427
424,280
663,80
444,301
820,23
191,282
328,494
107,400
39,494
438,87
83,143
329,21
340,107
500,502
89,809
515,458
14,289
377,907
568,129
333,28
411,809
518,362
105,80
261,27
213,452
62,147
102,6
284,206
462,249
492,518
165,816
275,526
406,502
509,212
989,989
91,477
425,526
114,263
41,801
139,46
180,166
86,504
444,48
378,150
743,516
666,441
41,201
180,180
434,168
3,412
27,361
141,327
68,329
747,86
310,445
333,533
82,708
133,820
40,37
106,212
275,178
28,34
280,14
129,840
169,318
733,420
19,549
104,393
424,405
464,338
621,180
20,173
99,640
513,115
367,165
424,139
361,417
303,57
69,362
518,283
124,124
142,222
68,121
301,269
83,318
550,187
707,661
317,485
491,548
600,585
585,544
65,129
434,187
26,588
105,215
892,114
89,412
147,121
342,94
393,612
197,143
462,419
917,128
277,130
474,493
828,45
434,459
485,318
232,486
209,924
409,27
596,282
434,647
340,74
87,509
405,115
2,56
366,218
86,10
342,851
419,365
340,28
327,486
251,115
163,546
81,20
589,357
114,356
75,76
665,3
63,249
42,42
220,128
942,95
970,917
46,63
171,160
548,256
290,424
278,621
51,100
485,48
96,411
86,421
333,443
93,172
404,173
114,371
417,438
4,102
318,127
404,643
323,124
720,754
56,126
121,767
209,244
212,462
481,57
280,128
504,569
420,188
401,276
400,173
800,287
64,305
389,64
20,230
549,661
412,587
212,509
128,494
249,28
377,782
108,357
379,5
598,482
513,459
543,543
554,29
377,390
160,41
376,320
329,671
211,928
482,14
358,44
333,471
400,86
464,82
363,106
394,53
180,419
15,429
494,375
177,309
531,114
705,705
98,323
321,104
2,803
258,105
107,375
275,200
82,290
142,531
70,186
486,29
355,365
160,362
32,883
329,81
59,3
272,563
498,441
955,820
165,531
83,141
516,192
159,240
372,86
58,431
126,698
171,301
3,210
107,290
756,215
86,627
513,546
499,529
340,142
58,183
266,358
847,333
114,300
395,395
671,375
269,428
142,131
908,822
533,194
409,40
679,508
358,9
87,371
181,250
232,52
195,586
814,58
566,43
80,137
953,845
30,23
187,142
216,579
291,203
192,58
12,823
572,82
26,29
13,445
182,213
84,48
57,481
440,493
166,187
353,768
277,280
113,983
526,44
79,219
23,151
908,205
979,979
435,316
401,294
615,318
129,270
295,376
4,832
363,577
189,189
694,255
86,65
214,21
427,160
474,513
115,367
638,12
124,101
54,166
6,473
184,166
12,466
192,411
34,37
582,473
86,563
113,367
65,357
674,7
526,498
357,16
377,350
91,96
482,79
351,249
74,225
17,405
405,114
121,283
275,276
610,296
77,581
459,329
913,699
231,624
837,837
83,46
64,325
65,515
44,43
65,334
86,145
430,501
93,261
615,180
106,62
420,654
62,405
178,498
708,98
5,458
3,56
6,411
89,59
971,29
362,856
518,154
191,645
371,640
611,211
280,169
391,390
64,412
107,362
695,222
409,30
42,106
546,321
191,130
97,335
720,765
237,210
489,405
183,68
944,748
306,306
29,417
155,223
363,87
649,466
299,710
18,17
426,450
60,388
211,462
180,366
430,11
116,337
569,43
168,93
222,301
217,142
251,251
745,745
167,655
461,448
434,61
42,671
506,249
171,38
107,100
820,16
354,101
879,242
440,533
256,318
101,97
549,667
477,91
209,235
520,166
832,587
226,533
6,140
318,326
160,314
166,3
121,44
340,438
278,128
34,151
58,162
62,329
166,576
356,612
155,589
417,333
210,211
931,158
113,333
73,268
367,170
340,280
506,11
64,229
286,2
68,663
181,283
381,149
62,269
430,411
106,671
305,517
84,305
288,84
137,665
232,321
175,665
302,419
183,203
222,189
178,232
127,377
357,184
431,80
104,388
160,283
438,123
498,160
374,44
157,390
390,395
232,358
81,169
140,446
381,686
466,8
198,129
79,445
150,741
366,290
14,93
129,41
664,664
258,328
352,789
194,305
149,6
698,58
160,200
486,81
523,14
133,179
408,63
339,115
520,59
380,283
976,547
17,17
138,3
266,407
295,276
300,161
698,685
304,54
487,922
184,968
470,655
201,420
256,263
294,342
12,365
38,35
13,812
46,164
458,129
41,200
238,209
249,607
170,40
86,662
211,329
981,333
185,98
17,441
492,165
86,340
290,114
82,277
376,61
292,83
393,84
549,118
253,227
665,55
156,232
377,278
230,121
294,457
83,82
426,423
190,473
230,5
611,6
94,917
255,215
409,225
11,518
272,164
249,490
21,287
142,285
430,498
2,6
129,572
546,210
230,533
295,378
673,495
166,93
43,406
572,822
82,127
172,377
212,434
931,240
113,115
700,707
28,249
467,20
160,117
913,950
513,513
189,667
86,274
434,677
951,525
96,209
380,396
438,361
531,340
932,355
209,303
106,642
427,107
591,591
280,351
859,2
13,79
284,174
388,150
87,393
339,251
602,365
420,29
302,96
10,535
26,40
218,73
602,441
499,525
251,26
351,420
282,572
434,548
748,164
611,160
424,212
549,173
485,444
971,251
448,107
86,166
89,474
549,288
265,61
387,390
405,128
166,355
283,215
379,390
206,342
45,404
52,719
271,412
859,845
74,310
83,96
375,107
285,209
280,170
156,381
397,6
355,371
115,337
186,363
478,160
139,429
285,458
213,264
129,600
453,459
587,832
264,700
73,309
18,533
332,525
971,700
236,434
389,389
129,399
121,759
498,86
408,412
303,21
61,172
353,160
339,113
252,160
21,365
426,621
405,355
556,280
23,170
6,170
155,181
87,210
82,158
166,107
481,160
482,483
253,212
292,231
94,128
171,26
152,115
375,66
533,249
74,120
142,172
266,565
339,437
75,339
183,63
438,107
80,950
188,663
128,93
275,368
158,209
84,443
931,963
81,400
188,145
845,924
151,32
206,197
908,908
172,734
42,163
222,1
329,183
174,405
425,86
158,234
11,44
21,11
139,342
30,25
80,121
157,53
638,638
778,85
218,120
455,925
411,64
17,494
685,174
683,683
41,206
108,477
6,949
84,57
90,86
93,28
515,167
55,58
329,137
655,427
562,177
132,532
362,434
174,281
655,172
615,357
170,35
422,513
62,82
424,820
34,29
419,336
142,180
841,231
167,196
380,200
103,86
254,433
377,207
411,375
699,699
36,10
145,771
41,14
196,51
981,981
326,420
188,420
847,205
18,365
65,450
921,6
142,145
215,0
212,86
189,459
212,431
97,101
419,79
12,856
441,161
13,767
159,241
118,326
0,380
403,168
320,250
86,106
106,473
263,367
607,544
80,112
82,179
486,44
62,45
100,708
932,115
426,283
291,280
115,261
123,115
145,144
63,419
651,950
252,243
96,86
615,474
446,429
537,85
458,280
212,282
409,165
177,17
87,552
170,438
319,319
179,869
5,337
38,47
768,323
105,419
367,113
74,17
249,820
178,61
589,365
734,0
748,173
97,533
334,274
344,344
813,172
491,168
527,6
96,88
350,157
397,394
282,10
358,503
426,840
152,269
733,551
21,6
312,74
252,611
121,434
358,459
358,452
282,115
233,282
376,181
201,143
148,468
971,184
454,106
137,298
252,2
420,152
183,845
142,256
326,118
209,88
108,90
89,4
812,635
453,255
271,4
301,209
519,20
662,100
169,165
58,59
353,434
333,438
93,526
337,27
486,114
96,470
536,189
53,82
282,356
107,2
447,322
84,317
329,114
2,194
82,326
183,493
325,65
252,288
568,357
611,11
61,392
803,193
64,141
166,166
146,52
949,281
42,183
66,211
16,434
828,434
87,42
486,367
589,249
466,498
856,922
86,708
86,215
723,546
526,840
268,301
822,350
452,43
820,424
125,125
192,323
314,161
144,434
2,174
163,932
338,485
62,8
19,707
381,179
63,849
86,30
738,738
91,375
199,917
366,424
327,894
467,107
60,391
103,150
115,41
420,114
751,128
260,950
250,394
216,216
23,25
498,61
290,143
685,859
32,590
23,39
133,165
5,99
568,458
82,303
105,303
82,641
427,62
467,106
91,91
430,543
327,128
105,431
654,789
859,271
82,4
232,608
462,586
691,691
856,504
465,667
666,7
165,64
201,121
366,305
10,20
26,24
481,54
473,489
3,323
549,678
13,440
917,908
423,361
325,962
560,386
3,371
544,183
486,286
531,78
114,423
93,464
92,65
173,518
137,139
74,177
142,41
165,105
886,859
126,208
215,306
434,190
187,20
86,531
426,426
544,129
57,285
201,18
68,68
825,306
121,306
564,4
129,568
282,65
351,352
106,303
124,64
127,227
361,263
473,17
87,506
145,115
129,419
160,342
371,360
144,144
10,340
214,178
352,352
642,16
826,990
180,278
371,518
469,411
160,25
166,64
106,495
96,728
146,299
280,292
60,105
41,198
375,301
120,94
107,83
75,75
63,195
355,654
82,419
160,430
546,760
175,3
137,420
80,183
218,196
209,183
268,934
175,532
321,283
674,9
240,236
420,269
474,183
494,372
251,136
757,757
366,283
425,403
661,549
232,556
316,459
283,366
107,16
5,281
264,452
116,340
445,5
234,494
409,93
371,768
320,104
859,212
371,236
9,569
86,210
226,483
494,121
533,114
597,107
312,317
30,336
139,269
159,215
273,447
80,106
828,121
453,546
483,214
48,527
428,269
450,93
160,308
151,136
184,509
234,236
533,406
367,23
82,226
447,140
32,31
208,208
168,764
145,188
424,211
79,160
589,142
63,184
86,747
607,170
17,311
254,147
309,248
509,189
250,741
460,249
483,320
285,5
14,368
377,174
65,53
17,340
255,295
180,420
21,187
458,494
56,809
30,169
211,532
62,107
236,158
213,503
498,466
474,612
212,166
495,748
417,494
334,139
21,820
655,470
74,316
362,141
62,30
245,365
129,495
434,170
405,143
469,469
783,654
107,64
284,133
269,142
51,114
615,427
93,513
357,21
963,158
96,469
487,452
69,80
258,199
129,87
177,214
748,106
29,40
65,568
690,215
461,812
213,61
930,921
169,96
107,428
820,950
37,31
82,385
323,618
83,86
859,243
18,133
418,6
93,291
269,254
284,257
84,73
859,82
370,48
34,438
15,362
254,445
7,222
995,712
754,565
466,504
939,232
981,48
216,140
301,473
365,451
473,163
812,434
165,900
154,114
249,672
349,160
545,34
458,5
282,233
5,462
355,513
182,250
455,76
118,667
31,33
103,295
320,379
300,531
537,368
546,272
420,669
963,244
486,51
509,68
11,661
271,273
191,365
34,25
184,64
160,493
420,13
490,459
783,154
409,390
285,54
283,221
515,277
498,178
167,207
231,167
452,11
254,290
996,12
809,174
25,473
371,495
117,189
411,597
146,177
361,96
20,887
183,142
158,62
498,602
40,964
359,213
672,672
63,718
597,695
212,303
170,460
116,464
148,402
327,6
178,413
128,169
491,163
114,444
493,600
152,395
169,455
231,178
526,714
587,4
259,260
666,856
295,179
232,214
44,106
401,160
544,6
498,293
64,216
232,368
84,754
85,86
6,738
405,340
141,496
83,13
835,275
213,558
188,183
126,6
46,273
12,82
813,714
301,362
372,62
281,301
813,585
495,46
840,86
102,743
409,338
198,31
21,550
976,417
160,45
328,328
40,75
86,765
651,651
730,5
443,33
859,303
13,361
320,349
520,63
160,114
339,245
45,445
31,338
211,54
31,31
133,443
314,507
541,541
13,51
419,28
62,748
267,608
121,543
147,83
20,80
91,11
29,29
174,199
610,610
121,82
158,319
860,115
430,462
188,533
252,194
135,336
38,339
404,963
105,249
278,256
438,263
271,552
592,216
132,210
286,481
417,263
94,204
921,930
321,177
696,74
10,36
35,24
143,419
820,856
490,365
28,87
300,312
978,860
494,480
157,61
142,74
489,211
87,161
108,509
754,661
28,151
25,133
314,105
812,209
168,544
249,128
321,181
148,225
269,429
921,63
566,11
160,327
437,136
404,896
353,937
115,355
65,998
14,482
143,484
191,682
249,421
974,87
210,489
226,371
290,83
83,140
334,929
303,89
48,455
269,933
559,769
847,925
234,283
599,708
420,641
82,740
342,214
157,128
307,310
107,748
96,375
6,89
321,396
42,434
377,959
346,168
93,32
411,506
409,272
172,219
13,94
132,63
91,329
131,963
123,900
486,318
74,468
5,511
815,5
537,259
494,225
155,512
91,419
115,283
674,674
76,47
121,261
129,162
24,27
187,21
434,63
10,339
160,262
79,282
41,167
3,665
24,411
109,62
558,529
174,157
151,165
286,305
474,546
344,377
510,510
151,438
394,182
474,41
473,493
366,474
232,156
183,513
719,379
62,708
547,114
0,581
174,815
17,431
7,500
342,493
498,362
480,21
342,179
270,611
296,387
167,199
519,316
397,869
273,45
33,40
139,428
424,758
494,25
607,533
192,4
284,168
62,458
4,211
481,138
685,138
907,179
280,181
147,115
95,593
173,107
105,404
107,474
414,916
340,325
282,820
105,400
86,84
28,169
163,160
107,896
65,133
925,847
114,655
249,129
434,275
457,92
62,457
132,243
199,199
54,481
13,371
291,290
218,314
394,379
379,150
199,95
105,495
232,804
783,420
221,485
440,159
95,167
405,518
102,300
311,424
155,495
338,438
686,114
741,179
314,340
12,661
173,154
246,765
707,627
158,89
971,582
81,183
681,5
92,728
375,211
40,917
351,342
318,86
434,314
42,17
438,6
223,152
318,426
573,358
128,172
68,357
596,596
381,320
6,429
351,345
387,198
947,321
495,495
377,203
150,150
249,493
64,601
14,486
314,312
417,48
666,823
450,600
211,107
36,28
238,700
445,128
458,714
143,325
856,105
271,137
122,122
160,294
211,698
283,132
253,373
84,549
221,268
159,243
765,365
474,143
107,161
249,282
167,280
74,1
447,45
738,55
533,572
296,62
232,204
367,30
51,199
22,173
533,35
8,498
172,28
58,412
367,892
340,160
254,462
393,761
167,284
142,248
252,55
10,434
638,640
531,62
738,6
129,210
441,569
44,754
338,136
65,169
271,400
588,600
21,686
368,320
62,571
226,365
197,207
115,417
166,4
62,233
533,508
425,257
206,346
223,20
96,136
303,166
212,612
434,158
98,124
459,106
376,6
310,313
333,423
35,23
62,89
82,280
482,47
209,631
493,486
393,145
371,363
253,615
30,33
249,162
458,526
31,28
526,14
19,142
222,459
238,0
88,369
168,47
466,358
333,162
74,62
494,86
407,504
82,486
199,593
422,518
27,136
254,492
459,187
290,14
35,434
413,214
563,86
440,526
612,121
465,707
409,171
135,5
754,720
249,114
128,214
425,130
952,81
362,666
418,142
242,241
7,264
82,441
509,10
183,169
809,271
445,518
123,681
305,520
48,263
83,478
482,497
215,249
235,242
73,248
362,44
214,345
195,162
531,539
244,963
478,112
163,83
165,420
581,41
11,496
11,161
10,96
327,327
419,45
826,826
318,494
2,409
953,301
420,474
615,669
480,107
440,413
177,74
379,382
263,547
176,231
44,419
256,62
160,329
498,593
177,297
129,343
257,526
914,455
36,165
275,232
971,540
131,87
495,256
340,282
642,212
61,95
434,371
485,166
63,87
935,125
450,493
428,139
249,3
913,956
627,473
316,1
90,90
123,987
434,551
234,210
4,131
483,345
377,160
83,546
188,129
106,717
106,160
176,611
160,123
525,421
474,112
129,35
218,549
494,81
720,498
121,172
5,516
692,231
128,218
917,41
237,158
57,271
58,366
121,300
115,302
58,13
422,115
23,427
419,554
94,351
136,455
309,313
194,815
455,251
525,407
546,513
84,467
845,953
486,478
97,618
971,747
809,208
2,587
976,444
158,58
263,686
318,170
976,423
518,249
685,57
549,146
81,418
18,219
209,58
523,64
106,546
19,331
375,110
457,840
173,92
241,242
971,506
419,214
473,150
914,987
440,200
232,41
393,321
88,302
434,474
358,608
347,160
13,266
181,156
6,346
363,329
428,335
237,587
229,387
332,836
96,245
224,365
404,586
441,282
277,232
301,244
602,602
115,166
300,44
212,296
433,144
94,218
183,188
443,47
282,371
13,281
84,336
453,62
23,434
132,192
218,225
459,44
502,374
409,371
177,94
405,405
351,296
62,209
285,2
253,80
358,765
174,54
16,80
290,121
48,39
685,137
141,141
474,186
54,59
183,611
474,160
46,495
661,11
303,46
447,272
47,437
592,592
554,134
333,474
371,288
282,434
309,0
113,950
278,345
354,97
62,357
269,273
336,251
349,122
280,409
926,963
206,168
124,640
47,417
91,64
16,221
933,592
53,18
191,349
103,320
549,663
493,563
963,963
89,434
160,799
271,949
406,500
410,82
132,371
504,406
128,114
812,4
9,500
820,143
226,256
282,589
309,74
20,137
165,128
105,115
563,129
548,203
305,990
495,215
661,87
240,11
473,427
195,57
820,179
271,80
282,153
81,256
376,632
201,203
690,222
84,318
231,289
464,459
314,21
466,893
166,756
183,411
685,880
748,748
388,157
366,367
546,184
394,394
5,931
137,208
366,74
323,3
28,420
179,179
980,427
176,381
305,4
238,239
226,42
84,243
665,303
280,165
74,424
115,546
188,80
165,860
107,89
133,206
249,236
12,14
420,141
62,211
841,376
327,141
419,199
41,105
133,65
166,799
458,426
293,754
137,138
199,65
116,34
11,12
223,282
229,64
116,987
30,609
188,473
133,292
64,302
116,438
3,2
271,46
282,560
23,40
172,457
183,278
560,313
121,550
377,220
317,17
880,880
252,59
42,427
323,354
304,304
705,450
80,21
2,138
61,395
608,7
387,392
971,343
922,560
192,271
880,305
329,363
68,142
318,114
361,135
406,501
231,466
212,249
450,183
489,229
427,261
160,29
45,371
183,543
981,114
54,812
303,303
592,160
290,62
6,751
128,167
187,671
880,80
426,92
506,510
96,48
452,420
40,370
13,785
121,427
284,734
720,86
102,323
329,478
300,300
171,171
106,187
31,367
627,184
172,458
179,378
420,430
841,841
812,2
213,359
366,169
114,3
62,582
494,226
799,447
107,142
12,62
86,601
573,498
465,465
589,215
564,876
121,329
333,531
337,5
46,329
337,82
612,71
29,486
261,30
60,219
199,677
303,571
183,820
135,115
13,423
269,216
519,518
452,569
490,149
880,63
116,417
160,2
320,157
183,329
3,1001
98,155
608,441
925,205
160,226
34,361
448,139
121,221
420,99
105,355
283,60
142,151
473,767
113,725
15,461
394,179
4,160
914,36
157,179
87,351
581,531
412,586
393,378
525,700
642,21
174,211
40,26
10,777
803,2
455,29
909,546
223,83
387,667
345,262
44,499
419,172
355,472
81,490
452,499
5,572
621,277
64,90
42,300
221,310
195,286
412,58
17,233
21,278
218,309
158,121
42,372
495,468
62,282
80,81
2,516
152,116
285,88
408,420
275,458
262,344
13,590
16,209
483,851
209,13
419,253
845,193
5,833
212,288
115,63
188,74
411,949
86,36
66,96
211,308
338,32
13,356
160,163
816,119
34,39
493,82
81,62
57,63
139,216
420,283
278,180
160,292
359,700
314,405
1001,6
443,427
95,60
466,374
515,494
100,494
128,405
185,99
6,191
515,292
360,569
17,474
812,685
21,107
303,610
194,63
5,7
810,244
161,363
213,358
105,255
533,236
42,493
194,4
809,137
210,931
86,19
499,440
160,371
247,506
58,56
591,160
84,252
395,174
529,332
405,329
7,212
329,198
506,913
30,34
140,335
14,284
206,201
169,364
46,303
206,852
366,368
568,425
40,443
81,412
278,347
213,498
166,373
445,848
121,41
38,592
409,346
283,518
55,160
141,498
260,89
409,69
269,174
8,8
654,25
212,131
493,87
67,533
589,459
533,371
255,114
5,440
265,213
349,179
132,158
499,264
129,42
204,232
4,571
444,442
424,337
80,287
678,747
184,486
195,826
460,518
251,40
212,191
5,0
57,55
851,191
314,166
54,34
466,11
83,283
154,518
333,355
387,393
87,82
679,679
83,856
62,404
147,1
434,441
845,812
204,204
823,566
154,173
139,45
179,157
249,42
25,301
59,5
674,754
446,428
902,5
156,157
165,492
294,291
44,365
642,42
214,207
263,76
569,569
86,31
86,132
191,178
323,353
215,812
21,272
151,37
725,113
462,20
81,434
518,107
42,221
83,615
116,460
103,582
412,803
283,169
404,640
254,495
79,497
318,615
883,165
121,726
417,725
295,290
143,91
393,381
351,178
338,123
577,333
420,624
58,4
355,105
166,222
115,155
19,268
918,167
278,495
291,543
62,141
393,389
395,396
108,478
353,249
238,211
231,537
137,859
560,223
516,102
14,206
215,121
163,377
295,288
52,786
98,107
404,249
438,31
458,82
25,36
82,549
20,885
123,61
417,895
314,363
708,404
103,395
166,82
166,882
370,113
191,344
581,133
321,320
113,419
173,269
166,429
327,416
80,82
63,62
448,448
458,64
297,73
809,252
316,316
84,513
139,124
925,443
5,581
282,225
233,159
949,55
477,469
913,499
13,210
86,820
310,365
502,499
443,443
253,21
195,738
379,398
953,26
411,115
424,462
121,168
560,19
371,303
377,392
409,555
60,95
182,18
94,486
404,154
121,80
264,9
211,419
328,331
82,576
233,70
259,728
12,160
696,297
494,438
153,932
51,399
363,371
18,182
32,28
115,612
651,118
549,188
211,114
404,101
142,458
194,55
212,544
480,667
116,128
160,153
515,493
329,211
11,502
513,906
417,251
174,411
4,434
515,275
89,169
290,694
166,818
160,218
216,254
417,160
440,65
142,85
252,738
86,706
896,329
44,951
32,165
155,429
197,52
256,152
641,106
366,78
231,191
267,12
48,27
285,812
288,70
84,323
498,8
484,129
379,368
376,283
232,141
89,2
526,912
259,74
417,925
537,222
354,185
249,201
733,326
444,443
375,480
302,88
183,399
366,356
301,747
516,411
105,58
107,372
189,418
473,411
183,145
241,159
165,490
62,295
211,249
306,20
73,316
368,112
510,754
98,404
121,526
71,71
221,215
14,537
290,263
124,592
417,165
84,82
52,1
971,2
334,933
411,163
440,149
165,114
345,61
281,481
191,351
215,215
498,487
930,236
963,930
28,351
434,493
124,424
564,10
13,78
717,106
932,44
58,422
95,93
161,496
377,262
46,132
379,157
896,368
420,165
104,295
106,589
23,953
428,651
933,335
2,2
569,19
932,169
573,44
84,419
209,242
105,422
411,305
533,45
381,548
215,511
83,236
340,133
786,465
300,889
17,226
542,544
140,45
706,523
400,11
700,956
271,192
43,499
163,20
464,493
434,550
29,5
201,64
82,518
828,405
19,44
127,128
405,333
129,278
164,16
82,147
62,820
265,265
464,377
81,283
87,434
430,14
238,241
166,114
333,393
301,29
169,62
158,244
128,6
254,174
305,698
17,223
806,809
269,644
504,967
329,410
273,272
466,754
372,283
404,233
260,259
145,591
262,301
295,317
405,256
569,570
592,579
6,59
424,552
495,160
254,1
342,203
420,53
205,483
285,411
101,581
401,621
152,283
5,283
434,495
151,655
481,5
93,25
173,535
333,302
414,414
160,261
473,642
396,379
302,183
49,433
17,23
223,317
113,171
0,498
362,365
183,280
114,362
105,367
298,549
158,2
698,412
114,329
550,107
610,89
426,62
83,450
494,290
96,924
255,365
562,840
131,160
30,165
149,284
47,925
209,137
63,63
587,2
409,177
81,145
263,485
419,74
560,607
137,365
930,930
23,28
25,438
8,301
252,121
107,21
83,211
460,615
184,107
83,513
951,213
377,182
552,63
971,216
474,494
269,107
86,392
232,264
48,47
486,333
69,68
420,12
380,177
39,35
266,213
518,271
129,340
288,295
140,334
557,201
20,106
296,376
26,438
6,290
306,434
334,269
212,210
361,261
150,103
62,151
810,393
2,489
145,20
322,533
490,607
200,581
285,738
6,237
434,368
222,81
221,16
258,365
37,33
290,211
280,922
141,8
5,464
478,108
215,400
440,970
543,399
367,129
74,0
6,685
469,258
441,649
157,398
58,249
42,333
440,733
137,2
464,116
549,779
222,85
3,195
513,92
149,179
81,663
222,282
153,333
438,423
108,474
5,859
232,64
441,729
13,197
47,318
458,813
258,417
699,913
80,679
377,219
297,905
526,424
172,133
7,430
13,771
533,4
777,554
340,333
249,46
518,355
13,137
654,105
19,856
138,252
132,434
107,429
35,588
237,253
65,324
21,173
15,269
480,183
47,41
2,698
473,108
86,666
128,974
249,427
36,169
121,420
148,434
635,63
0,18
810,87
29,23
61,381
64,420
424,100
845,685
190,189
329,62
473,367
420,296
82,27
101,83
754,44
257,543
314,221
79,482
956,506
549,106
262,179
128,107
2,990
342,350
280,86
381,60
32,113
498,197
340,165
860,860
252,427
366,152
127,20
380,680
321,579
366,333
918,207
151,85
889,300
165,160
213,700
437,25
360,141
120,333
489,256
29,588
318,420
392,368
232,167
95,123
30,546
820,86
397,378
266,804
114,145
971,470
971,4
493,129
182,602
62,44
442,442
21,221
107,531
172,168
84,217
913,967
340,777
53,280
400,327
280,228
892,423
163,142
533,679
160,128
215,5
366,180
170,494
301,8
258,831
171,455
473,183
53,465
708,124
564,190
506,64
245,183
64,271
537,537
249,441
483,128
547,370
169,29
37,338
754,674
477,90
48,547
560,328
470,986
65,280
471,472
160,21
121,74
309,120
160,478
301,169
460,347
169,419
53,440
459,223
115,62
349,344
81,685
